Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS
Date,,,,,,
2021-12-22,666.4462280273438,669.3499755859375,676.8499755859375,664.0,670.0,7489534
2021-12-23,675.855224609375,678.7999877929688,684.5,672.5999755859375,677.0,6884683
2021-12-24,664.6041870117188,667.5,682.0,662.4500122070312,681.1500244140625,6028893
2021-12-27,669.234130859375,672.1500244140625,674.5999755859375,655.9500122070312,663.0499877929688,6996729
2021-12-28,672.5198364257812,675.4500122070312,680.8499755859375,672.0,677.2999877929688,4645547
2021-12-29,667.5911865234375,670.5,679.5999755859375,667.25,674.5,3969894
2021-12-30,665.9483642578125,668.8499755859375,673.0999755859375,664.5,668.0,5119705
2021-12-31,675.6063232421875,678.5499877929688,686.5,671.2000122070312,672.9500122070312,5586980
2022-01-03,693.3290405273438,696.3499755859375,698.5,679.0,680.25,8550860
2022-01-04,706.0736083984375,709.1500244140625,711.0499877929688,700.0499877929688,701.0,9705906
2022-01-05,723.7466430664062,726.9000244140625,730.9000244140625,707.75,711.9000244140625,11312955
2022-01-06,727.1317749023438,730.2999877929688,733.5,719.0,719.9500122070312,7955578
2022-01-07,727.4304809570312,730.5999755859375,740.9000244140625,725.25,734.0,10454143
2022-01-10,739.57763671875,742.7999877929688,744.0,733.2000122070312,733.6500244140625,9595787
2022-01-11,740.0255737304688,743.25,747.0499877929688,737.2999877929688,742.9000244140625,7252279
2022-01-12,743.6099853515625,746.8499755859375,751.4500122070312,743.1500244140625,749.6500244140625,5294563
2022-01-13,737.4866943359375,740.7000122070312,749.0,737.0499877929688,749.0,5196538
2022-01-14,718.569091796875,721.7000122070312,735.9500122070312,716.0499877929688,734.7999877929688,16302342
2022-01-17,709.5584106445312,712.6500244140625,720.5999755859375,709.5,719.0,19680557
2022-01-18,722.053955078125,725.2000122070312,735.9000244140625,714.25,717.5,24055886
2022-01-19,726.4348754882812,729.5999755859375,731.9500122070312,718.7000122070312,725.2000122070312,7746270
2022-01-20,725.7379150390625,728.9000244140625,737.1500244140625,722.1500244140625,731.0499877929688,8505400
2022-01-21,709.4090576171875,712.5,725.25,708.0499877929688,722.0,10689060
2022-01-24,701.5433349609375,704.5999755859375,716.4000244140625,688.2000122070312,715.0,8812501
2022-01-25,748.936767578125,752.2000122070312,755.0,708.5999755859375,714.0,38088158
2022-01-27,770.492919921875,773.8499755859375,777.0,738.0999755859375,744.0,34927774
2022-01-28,761.382568359375,764.7000122070312,784.7000122070312,761.5,778.0999755859375,17765524
2022-01-31,769.6963500976562,773.0499877929688,777.7999877929688,762.3499755859375,775.4500122070312,12319200
2022-02-01,778.5079956054688,781.9000244140625,793.9000244140625,769.0999755859375,778.0999755859375,15457534
2022-02-02,800.611572265625,804.0999755859375,805.9000244140625,787.3499755859375,790.0,13478899
2022-02-03,796.0813598632812,799.5499877929688,811.9000244140625,793.0499877929688,802.2000122070312,10802708
2022-02-04,795.0857543945312,798.5499877929688,804.5,791.1500244140625,796.9500122070312,10776387
2022-02-07,786.174560546875,789.5999755859375,803.5999755859375,784.0999755859375,802.5,10939179
2022-02-08,795.0857543945312,798.5499877929688,801.0,776.1500244140625,794.0,12300670
2022-02-09,800.36279296875,803.8499755859375,809.5,800.1500244140625,801.0,9399830
2022-02-10,806.2869262695312,809.7999877929688,815.9500122070312,803.0999755859375,807.5499877929688,12848281
2022-02-11,800.3128662109375,803.7999877929688,809.9000244140625,798.5,800.9500122070312,9717894
2022-02-14,769.9949951171875,773.3499755859375,803.0,769.9500122070312,790.0,8617389
2022-02-15,793.49267578125,796.9500122070312,799.0999755859375,764.2999877929688,777.0,7426563
2022-02-16,793.5922241210938,797.0499877929688,808.2999877929688,789.2999877929688,795.0,7457765
2022-02-17,779.404052734375,782.7999877929688,802.0,780.5,797.0,6516308
2022-02-18,783.9840698242188,787.4000244140625,790.5499877929688,779.0,781.1500244140625,5466662
