Price,Adj Close,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,,
2021-12-22,1812.4412841796875,1871.0,1879.550048828125,1827.550048828125,1827.550048828125,1692505
2021-12-23,1819.6580810546875,1878.449951171875,1887.8499755859375,1862.0999755859375,1883.0,1677127
2021-12-24,1801.204345703125,1859.4000244140625,1888.75,1850.0,1888.75,1203991
2021-12-27,1807.79150390625,1866.199951171875,1875.6500244140625,1845.800048828125,1859.4000244140625,1139744
2021-12-28,1840.0491943359375,1899.5,1909.0,1872.0999755859375,1872.0999755859375,1916098
2021-12-29,1835.544677734375,1894.8499755859375,1908.949951171875,1890.050048828125,1895.0,1287946
2021-12-30,1826.6810302734375,1885.699951171875,1901.699951171875,1880.9000244140625,1892.300048828125,1805349
2021-12-31,1836.5618896484375,1895.9000244140625,1907.0999755859375,1887.300048828125,1887.3499755859375,1145546
2022-01-03,1862.66845703125,1922.8499755859375,1937.449951171875,1893.6500244140625,1895.0,1906676
2022-01-04,1876.908203125,1937.550048828125,1943.0,1914.550048828125,1922.8499755859375,1643920
2022-01-05,1887.6124267578125,1948.5999755859375,1951.0,1927.6500244140625,1940.699951171875,1711667
2022-01-06,1864.266845703125,1924.5,1953.0,1919.5999755859375,1944.5,1372015
2022-01-07,1845.2801513671875,1904.9000244140625,1934.949951171875,1897.1500244140625,1929.050048828125,1447123
2022-01-10,1891.9716796875,1953.0999755859375,1959.949951171875,1907.25,1910.0,2397846
2022-01-11,1899.769775390625,1961.1500244140625,1970.0,1937.6500244140625,1949.0,2232435
2022-01-12,1912.4111328125,1974.199951171875,1984.0,1960.300048828125,1978.5,1585970
2022-01-13,1955.2279052734375,2018.4000244140625,2029.0,1975.550048828125,1975.550048828125,2373324
2022-01-14,1980.7532958984375,2044.75,2049.949951171875,2007.0,2014.0,3124945
2022-01-17,2004.631591796875,2069.39990234375,2071.949951171875,2042.0,2044.75,1858651
2022-01-18,1958.9088134765625,2022.199951171875,2078.550048828125,2010.550048828125,2075.64990234375,1460676
2022-01-19,1957.6495361328125,2020.9000244140625,2027.0,1987.0,2019.9000244140625,2336679
2022-01-20,1940.7943115234375,2003.5,2035.0,1984.0999755859375,2020.0,2031107
2022-01-21,1894.8292236328125,1956.050048828125,1994.800048828125,1943.050048828125,1982.1500244140625,2209132
2022-01-24,1840.436767578125,1899.9000244140625,1959.0,1881.550048828125,1955.0,2307120
2022-01-25,1865.041748046875,1925.300048828125,1931.300048828125,1850.0999755859375,1895.0,2998042
2022-01-27,1851.0440673828125,1910.8499755859375,1922.0,1867.0,1914.550048828125,2932713
2022-01-28,1838.160400390625,1897.550048828125,1948.0,1891.300048828125,1916.0999755859375,2233620
