Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,,
2021-12-22,190.11001586914062,212.0,214.1999969482422,211.10000610351562,214.0,17239484
2021-12-23,194.8627471923828,217.3000030517578,218.4499969482422,213.1999969482422,213.89999389648438,22209720
2021-12-24,195.49046325683594,218.0,220.4499969482422,216.4499969482422,218.0,16581585
2021-12-27,195.08692932128906,217.5500030517578,218.4499969482422,215.64999389648438,218.39999389648438,8153106
2021-12-28,197.3288116455078,220.0500030517578,220.60000610351562,218.0,218.0,11568803
2021-12-29,194.36953735351562,216.75,220.3000030517578,216.3000030517578,220.0,11480954
2021-12-30,193.6969757080078,216.0,217.89999389648438,215.5,216.60000610351562,9741198
2021-12-31,195.53530883789062,218.0500030517578,218.8000030517578,216.14999389648438,216.89999389648438,7583815
2022-01-03,196.47689819335938,219.10000610351562,219.85000610351562,217.0500030517578,218.0500030517578,7765495
2022-01-04,197.50816345214844,220.25,221.6999969482422,219.0500030517578,219.5,9050253
2022-01-05,197.77719116210938,220.5500030517578,221.5,218.64999389648438,219.64999389648438,11230588
2022-01-06,196.11819458007812,218.6999969482422,220.39999389648438,218.1999969482422,219.0,8950589
2022-01-07,195.8491668701172,218.39999389648438,220.64999389648438,217.5,219.8000030517578,8855041
2022-01-10,200.24322509765625,223.3000030517578,224.6999969482422,218.89999389648438,219.89999389648438,15841299
2022-01-11,199.0326385498047,221.9499969482422,224.25,221.1999969482422,223.35000610351562,8020695
2022-01-12,199.75,222.75,223.64999389648438,221.60000610351562,222.5,13158894
2022-01-13,200.8260955810547,223.9499969482422,225.8000030517578,222.75,223.89999389648438,11501088
2022-01-14,199.61550903320312,222.60000610351562,224.8000030517578,222.3000030517578,223.9499969482422,10569725
2022-01-17,201.4089813232422,224.60000610351562,225.60000610351562,221.35000610351562,222.60000610351562,12318313
2022-01-18,197.95652770996094,220.75,227.3000030517578,220.3000030517578,224.60000610351562,14394097
2022-01-19,197.5978546142578,220.35000610351562,222.39999389648438,218.6999969482422,220.75,11473796
2022-01-20,196.1630401611328,218.75,222.14999389648438,218.0,220.5500030517578,17329896
2022-01-21,194.6385498046875,217.0500030517578,220.5,216.0,218.5,16586264
2022-01-24,189.93064880371094,211.8000030517578,217.75,210.89999389648438,217.0500030517578,17354942
2022-01-25,192.17251586914062,214.3000030517578,214.6999969482422,209.5500030517578,212.0,18322935
2022-01-27,192.44154357910156,214.60000610351562,215.5,211.10000610351562,211.25,23149684
2022-01-28,195.13177490234375,217.60000610351562,219.25,215.10000610351562,215.10000610351562,15276991
2022-01-31,197.4633026123047,220.1999969482422,220.75,217.10000610351562,218.5,15039006
2022-02-01,204.23373413085938,227.75,228.8000030517578,219.14999389648438,221.0,43207074
2022-02-02,208.17941284179688,232.14999389648438,233.3000030517578,229.0,230.0,41130638
2022-02-03,210.24191284179688,234.4499969482422,235.1999969482422,231.8000030517578,232.14999389648438,27845963
2022-02-04,210.107421875,234.3000030517578,238.5,231.5500030517578,237.25,56705951
2022-02-07,206.43077087402344,230.1999969482422,234.75,228.5,234.0,24171083
2022-02-08,207.37234497070312,231.25,232.3000030517578,229.0500030517578,230.3000030517578,16201280
2022-02-09,206.3859405517578,230.14999389648438,233.0,228.75,232.3000030517578,11893807
2022-02-10,208.26907348632812,232.25,233.39999389648438,227.75,228.6999969482422,19563580
2022-02-11,208.44842529296875,232.4499969482422,233.3000030517578,229.8000030517578,232.0,18096561
2022-02-14,201.3380889892578,219.4499969482422,226.0,218.5,226.0,22745228
2022-02-15,204.5950927734375,223.0,223.5,218.5500030517578,221.0,12875311
2022-02-16,204.36570739746094,222.75,224.6999969482422,221.85000610351562,223.8000030517578,11231596
2022-02-17,204.2739715576172,222.64999389648438,224.35000610351562,220.85000610351562,223.0500030517578,14024149
2022-02-18,203.5858612060547,221.89999389648438,223.4499969482422,221.5,222.64999389648438,8670947
2022-02-21,200.0077362060547,218.0,221.3000030517578,217.14999389648438,220.3000030517578,16129017
2022-02-22,197.11773681640625,214.85000610351562,216.89999389648438,213.0,215.0,25749340
2022-02-23,198.12693786621094,215.9499969482422,217.5,215.0500030517578,216.8000030517578,11014283
2022-02-24,191.29180908203125,208.5,213.3000030517578,207.0,210.0,41341523
2022-02-25,196.29200744628906,213.9499969482422,216.5,210.5500030517578,211.5,23633656
2022-02-28,198.03521728515625,215.85000610351562,216.4499969482422,210.8000030517578,213.1999969482422,20034633
