Price,Adj Close,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,,
2021-12-22,1080.90380859375,1091.9547119140625,1094.6314697265625,1071.6026611328125,1072.94091796875,17658543
2021-12-23,1080.515380859375,1091.5625,1098.36962890625,1088.23974609375,1095.6005859375,9072401
2021-12-24,1083.964599609375,1095.046875,1103.9075927734375,1078.7789306640625,1093.754638671875,7886494
2021-12-27,1082.799560546875,1093.8699951171875,1097.4466552734375,1083.6478271484375,1089.85498046875,4017223
2021-12-28,1095.6593017578125,1106.8612060546875,1109.837890625,1095.1622314453125,1096.3389892578125,6374613
2021-12-29,1097.532470703125,1108.75341796875,1116.3681640625,1099.3387451171875,1103.4461669921875,15425312
2021-12-30,1077.7060546875,1088.7242431640625,1109.884033203125,1082.4940185546875,1107.599609375,29333171
2021-12-31,1081.84033203125,1092.90087890625,1100.16943359375,1089.1396484375,1095.13916015625,9477290
2022-01-03,1098.1490478515625,1109.3763427734375,1111.2685546875,1090.7779541015625,1091.4471435546875,5421611
2022-01-04,1122.93212890625,1134.4127197265625,1135.7510986328125,1109.445556640625,1114.9375,10847728
2022-01-05,1128.1856689453125,1139.719970703125,1143.1351318359375,1122.8060302734375,1136.212646484375,11643813
2022-01-06,1103.927978515625,1115.21435546875,1132.5206298828125,1111.7530517578125,1131.2283935546875,14447422
2022-01-07,1112.836181640625,1124.213623046875,1134.3896484375,1112.929931640625,1121.883056640625,13112115
2022-01-10,1113.7498779296875,1125.1365966796875,1133.9051513671875,1115.0067138671875,1131.59765625,9246731
2022-01-11,1121.767333984375,1133.2359619140625,1142.18896484375,1123.7520751953125,1124.213623046875,16205164
2022-01-12,1151.7122802734375,1163.4871826171875,1165.2640380859375,1137.5970458984375,1140.5045166015625,14800442
2022-01-13,1158.1993408203125,1170.04052734375,1172.671142578125,1157.626220703125,1163.5565185546875,11856712
2022-01-14,1159.889404296875,1171.748046875,1184.8084716796875,1165.6793212890625,1169.902099609375,19930176
2022-01-17,1165.9425048828125,1177.8629150390625,1183.7470703125,1170.8250732421875,1171.28662109375,8036453
2022-01-18,1152.0321044921875,1163.810302734375,1182.5240478515625,1161.0181884765625,1179.0167236328125,6215029
2022-01-19,1151.9407958984375,1163.718017578125,1173.132568359375,1157.903076171875,1167.5946044921875,9755485
2022-01-20,1131.7718505859375,1143.3427734375,1158.341552734375,1132.9820556640625,1153.772705078125,16494486
2022-01-21,1131.9544677734375,1143.52734375,1154.7879638671875,1131.59765625,1131.59765625,13338594
2022-01-24,1086.29443359375,1097.4005126953125,1155.9417724609375,1086.8782958984375,1142.2120361328125,21868937
2022-01-25,1084.170166015625,1095.2545166015625,1102.361572265625,1063.757080078125,1084.31689453125,24510205
2022-01-27,1068.112548828125,1079.03271484375,1087.3397216796875,1066.5491943359375,1078.0635986328125,20020431
2022-01-28,1067.084716796875,1077.994384765625,1096.4774169921875,1074.5562744140625,1091.4471435546875,14667727
2022-01-31,1090.268798828125,1101.41552734375,1110.55322265625,1087.3858642578125,1089.23193359375,12143683
2022-02-01,1086.6597900390625,1097.7696533203125,1117.1064453125,1083.186279296875,1111.2916259765625,13200509
2022-02-02,1088.8753662109375,1100.0079345703125,1110.830078125,1096.1082763671875,1110.830078125,10017691
2022-02-03,1074.80517578125,1085.793701171875,1108.268798828125,1083.232421875,1103.9075927734375,9572839
2022-02-04,1065.006103515625,1075.89453125,1083.809326171875,1071.187255859375,1080.37109375,11061241
2022-02-07,1058.5191650390625,1069.34130859375,1087.662841796875,1063.757080078125,1080.8326416015625,10714467
2022-02-08,1076.3126220703125,1087.316650390625,1089.1396484375,1066.0645751953125,1075.5946044921875,12060849
2022-02-09,1088.8526611328125,1099.98486328125,1101.6923828125,1088.2166748046875,1094.2852783203125,11486225
2022-02-10,1087.7333984375,1098.854248046875,1105.6151123046875,1091.4932861328125,1105.6151123046875,12464491
2022-02-11,1085.6092529296875,1096.708251953125,1100.4464111328125,1081.8017578125,1095.2545166015625,15943370
2022-02-14,1068.3182373046875,1079.240478515625,1086.80908203125,1067.4490966796875,1080.0250244140625,10719633
2022-02-15,1104.5904541015625,1115.883544921875,1118.6295166015625,1077.9251708984375,1085.078369140625,11212671
2022-02-16,1102.3062744140625,1113.5760498046875,1122.8291015625,1105.7305908203125,1121.444580078125,10392840
2022-02-17,1116.262451171875,1127.6748046875,1132.9359130859375,1112.214599609375,1116.875732421875,12853252
