Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS
Date,,,,,,
2021-12-22,1508.458984375,1659.75,1661.699951171875,1631.75,1645.0,1656110
2021-12-23,1530.31689453125,1683.800048828125,1691.0999755859375,1664.1500244140625,1670.0,1715034
2021-12-24,1566.6708984375,1723.800048828125,1735.199951171875,1680.3499755859375,1683.3499755859375,3343946
2021-12-27,1622.2921142578125,1785.0,1792.0,1703.6500244140625,1724.5,4512000
2021-12-28,1641.46875,1806.0999755859375,1823.0,1776.0999755859375,1785.0,3605483
2021-12-29,1623.9736328125,1786.8499755859375,1821.0,1782.75,1800.5,1902921
2021-12-30,1635.87939453125,1799.949951171875,1838.0,1786.0,1787.0,4650594
2021-12-31,1627.3363037109375,1790.550048828125,1813.0,1783.449951171875,1800.199951171875,2378048
2022-01-03,1622.1104736328125,1784.800048828125,1818.0,1783.0,1795.050048828125,1779147
2022-01-04,1626.654541015625,1789.800048828125,1803.800048828125,1767.0,1793.0,2701533
2022-01-05,1579.167236328125,1737.550048828125,1782.949951171875,1733.0,1779.949951171875,3138050
2022-01-06,1537.8602294921875,1692.0999755859375,1728.8499755859375,1690.0,1725.0,4290750
2022-01-07,1548.539306640625,1703.8499755859375,1724.550048828125,1695.0999755859375,1702.0,2103362
2022-01-10,1559.5816650390625,1716.0,1725.0,1687.5,1719.0,2330348
2022-01-11,1578.8038330078125,1737.1500244140625,1745.0,1705.0,1705.0,2704832
2022-01-12,1572.7144775390625,1730.449951171875,1755.0,1721.0,1754.0,3013194
2022-01-13,1562.12646484375,1718.800048828125,1748.9000244140625,1701.800048828125,1730.0,2768371
2022-01-14,1579.3489990234375,1737.75,1746.800048828125,1696.5,1714.5,1889385
2022-01-17,1565.3983154296875,1722.4000244140625,1751.0,1720.0,1732.949951171875,2522806
2022-01-18,1509.3677978515625,1660.75,1746.550048828125,1650.050048828125,1740.0,4878369
2022-01-19,1517.865478515625,1670.0999755859375,1676.5999755859375,1627.550048828125,1663.0999755859375,2610709
2022-01-20,1514.9573974609375,1666.9000244140625,1673.199951171875,1643.550048828125,1670.0999755859375,2440011
2022-01-21,1448.2935791015625,1593.550048828125,1653.0,1588.8499755859375,1650.0,4079190
2022-01-24,1375.2220458984375,1513.1500244140625,1588.0,1501.949951171875,1588.0,3250275
2022-01-25,1363.8160400390625,1500.5999755859375,1527.6500244140625,1465.0,1499.0,3910618
2022-01-27,1313.829345703125,1445.5999755859375,1484.5,1430.0,1484.5,4434890
2022-01-28,1282.0653076171875,1410.6500244140625,1482.9000244140625,1406.25,1446.0,7080683
2022-01-31,1344.1849365234375,1479.0,1487.5999755859375,1431.5,1437.0,4406035
2022-02-01,1368.4967041015625,1505.75,1514.949951171875,1475.0,1504.0,2542754
2022-02-02,1347.7747802734375,1482.949951171875,1490.0,1443.0,1479.9000244140625,9031146
2022-02-03,1321.7364501953125,1454.300048828125,1479.800048828125,1449.0999755859375,1478.9000244140625,2433692
2022-02-04,1316.1925048828125,1448.199951171875,1464.949951171875,1435.0,1464.0,2406272
2022-02-07,1312.64794921875,1444.300048828125,1465.75,1434.0,1450.0,2741520
2022-02-08,1303.4683837890625,1434.199951171875,1456.1500244140625,1420.199951171875,1446.5,1981111
2022-02-09,1322.19091796875,1454.800048828125,1470.949951171875,1440.050048828125,1440.050048828125,2282701
2022-02-10,1334.64208984375,1468.5,1472.0,1450.300048828125,1465.0,1850405
2022-02-11,1295.0162353515625,1424.9000244140625,1449.949951171875,1421.0,1449.8499755859375,2426039
2022-02-14,1263.4339599609375,1390.1500244140625,1418.800048828125,1371.0,1390.0,2149302
2022-02-15,1308.4219970703125,1439.6500244140625,1442.5999755859375,1395.050048828125,1404.050048828125,1955525
2022-02-16,1312.375244140625,1444.0,1463.949951171875,1428.8499755859375,1450.5,2164650
2022-02-17,1315.6016845703125,1447.550048828125,1461.449951171875,1440.25,1461.449951171875,1669669
2022-02-18,1306.876708984375,1437.949951171875,1445.0,1417.0999755859375,1438.449951171875,2374188
2022-02-21,1288.9268798828125,1418.199951171875,1440.0,1410.0999755859375,1427.1500244140625,2109461
2022-02-22,1283.7921142578125,1412.550048828125,1420.699951171875,1375.0,1380.5,2111878
2022-02-23,1284.473876953125,1413.300048828125,1424.949951171875,1409.199951171875,1422.0,1319711
2022-02-24,1211.493408203125,1333.0,1400.0,1330.0,1370.5,4108603
