Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Date,,,,,,
2021-12-22,7258.72412109375,7377.25,7425.0,7312.4501953125,7320.0,158971
2021-12-23,7222.66259765625,7340.60009765625,7434.7998046875,7299.9501953125,7434.7998046875,210152
2021-12-24,7108.7236328125,7224.7998046875,7450.0,7201.89990234375,7362.0,270337
2021-12-27,7128.64794921875,7245.0498046875,7295.0,7172.2998046875,7219.0,142927
2021-12-28,7287.11083984375,7406.10009765625,7417.0,7275.0,7275.0,185895
2021-12-29,7301.72216796875,7420.9501953125,7460.0,7373.7001953125,7385.0,219901
2021-12-30,7278.35400390625,7397.2001953125,7494.89990234375,7380.10009765625,7420.9501953125,243710
2021-12-31,7469.08935546875,7591.0498046875,7659.5,7421.4501953125,7450.0,258372
2022-01-03,7599.8046875,7723.89990234375,7750.0,7570.0498046875,7600.0,250533
2022-01-04,7527.43701171875,7650.35009765625,7772.85009765625,7611.7001953125,7749.0,315188
2022-01-05,7536.48876953125,7659.5498046875,7769.0,7595.0,7650.5,400874
2022-01-06,7338.7177734375,7458.5498046875,7699.9501953125,7425.0498046875,7639.5498046875,403448
2022-01-07,7436.521484375,7557.9501953125,7580.0,7439.0498046875,7465.10009765625,543512
2022-01-10,7463.28369140625,7585.14990234375,7617.60009765625,7522.2998046875,7590.0,213126
2022-01-11,7484.09423828125,7606.2998046875,7679.39990234375,7561.2001953125,7609.7001953125,234296
2022-01-12,7535.65283203125,7658.7001953125,7729.0,7609.89990234375,7663.7998046875,297378
2022-01-13,7484.5859375,7606.7998046875,7719.60009765625,7553.85009765625,7681.0,274893
2022-01-14,7537.47265625,7660.5498046875,7700.0,7566.89990234375,7634.0,250253
2022-01-17,7743.65576171875,7870.10009765625,7946.0,7500.10009765625,7635.0,1216949
2022-01-18,7434.50341796875,7555.89990234375,7894.0,7520.0,7807.0,565178
2022-01-19,7314.95556640625,7434.39990234375,7599.89990234375,7353.0,7599.89990234375,439305
2022-01-20,7345.55615234375,7465.5,7559.5498046875,7395.0,7470.0,249483
2022-01-21,7239.43896484375,7357.64990234375,7454.64990234375,7311.0,7430.0,207851
2022-01-24,7041.0283203125,7156.0,7365.0,7088.64990234375,7360.0,319304
2022-01-25,6984.3046875,7098.35009765625,7153.89990234375,7000.0,7120.0,467078
2022-01-27,6986.61767578125,7100.7001953125,7150.2998046875,6950.0,7140.0,418032
2022-01-28,6995.62060546875,7109.85009765625,7266.39990234375,7094.0,7120.89990234375,511605
2022-01-31,7100.45849609375,7216.39990234375,7279.5498046875,7167.60009765625,7188.89990234375,250406
2022-02-01,7395.4912109375,7516.25,7535.5,7235.2001953125,7263.2001953125,731348
2022-02-02,7321.4501953125,7441.0,7575.0,7425.0,7572.7001953125,324627
2022-02-03,7256.8544921875,7375.35009765625,7485.0,7351.0,7461.0,167162
2022-02-04,7320.12158203125,7439.64990234375,7529.89990234375,7380.14990234375,7389.0,462491
2022-02-07,7349.3447265625,7469.35009765625,7518.9501953125,7362.5,7439.64990234375,391483
2022-02-08,7302.1162109375,7421.35009765625,7499.0,7355.7998046875,7475.9501953125,270604
2022-02-09,7383.48681640625,7504.0498046875,7547.89990234375,7421.4501953125,7436.0,253643
